image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,google,gemini-2.5-flash-image,combined_attribute_cardinality_005_attribute_object_1,attribute,pass,"There are no paper clips present, so the attribute constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There are no paper clips present, so the attribute constraint is dependency-masked pass.""}"
job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,google,gemini-2.5-flash-image,combined_attribute_cardinality_005_attribute_object_2,attribute,pass,The image clearly shows a red-and-white striped sheet of paper.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a red-and-white striped sheet of paper.""}"
job_0029_gpt_image_1_00,combined_attribute_cardinality_027,openai,gpt-image-1,combined_attribute_cardinality_027_identity_object_1,object_identity,pass,Several clearly identifiable thin rubber bands are visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable thin rubber bands are visible on the desk.""}"
job_0029_gpt_image_1_00,combined_attribute_cardinality_027,openai,gpt-image-1,combined_attribute_cardinality_027_identity_object_2,object_identity,pass,A clearly identifiable die is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable die is present in the image.""}"
job_0029_gpt_image_1_00,combined_attribute_cardinality_027,openai,gpt-image-1,combined_attribute_cardinality_027_cardinality,cardinality,fail,There are more than 6 clearly visible thin rubber bands.,success,"{""label"": ""fail"", ""reason"": ""There are more than 6 clearly visible thin rubber bands.""}"
job_0029_gpt_image_1_00,combined_attribute_cardinality_027,openai,gpt-image-1,combined_attribute_cardinality_027_attribute_object_1,attribute,pass,The image clearly shows several thin plastic rubber bands.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows several thin plastic rubber bands.""}"
job_0029_gpt_image_1_00,combined_attribute_cardinality_027,openai,gpt-image-1,combined_attribute_cardinality_027_attribute_object_2,attribute,pass,A glossy white die is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A glossy white die is clearly visible in the image.""}"
job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,google,gemini-2.5-flash-image,combined_attribute_cardinality_004_identity_object_1,object_identity,fail,"The image shows large, stylized objects resembling paper clips, not a clearly identifiable small paper clip.",success,"{""label"": ""fail"", ""reason"": ""The image shows large, stylized objects resembling paper clips, not a clearly identifiable small paper clip.""}"
job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,google,gemini-2.5-flash-image,combined_attribute_cardinality_004_identity_object_2,object_identity,pass,A clearly identifiable food container with a lid is present on the shelf.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container with a lid is present on the shelf.""}"
job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,google,gemini-2.5-flash-image,combined_attribute_cardinality_004_cardinality,cardinality,fail,"The image shows three large paper clip-shaped objects, not small paper clips.",success,"{""label"": ""fail"", ""reason"": ""The image shows three large paper clip-shaped objects, not small paper clips.""}"
job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,google,gemini-2.5-flash-image,combined_attribute_cardinality_004_attribute_object_1,attribute,pass,The image shows small paper clips that appear to be made of ceramic.,success,"{""label"": ""pass"", ""reason"": ""The image shows small paper clips that appear to be made of ceramic.""}"
job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,google,gemini-2.5-flash-image,combined_attribute_cardinality_004_attribute_object_2,attribute,pass,A black-and-white checkered food container is clearly visible on the shelf.,success,"{""label"": ""pass"", ""reason"": ""A black-and-white checkered food container is clearly visible on the shelf.""}"
job_0031_gpt_image_1_00,combined_attribute_cardinality_008,openai,gpt-image-1,combined_attribute_cardinality_008_identity_object_1,object_identity,ambiguous,The objects resemble washers but their material and design make it unclear if they are actual small flat washers.,success,"{""label"": ""ambiguous"", ""reason"": ""The objects resemble washers but their material and design make it unclear if they are actual small flat washers.""}"
job_0031_gpt_image_1_00,combined_attribute_cardinality_008,openai,gpt-image-1,combined_attribute_cardinality_008_identity_object_2,object_identity,pass,A clearly identifiable cup is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup is present in the image.""}"
job_0031_gpt_image_1_00,combined_attribute_cardinality_008,openai,gpt-image-1,combined_attribute_cardinality_008_cardinality,cardinality,fail,"There are five small flat washers visible, not exactly four.",success,"{""label"": ""fail"", ""reason"": ""There are five small flat washers visible, not exactly four.""}"
job_0031_gpt_image_1_00,combined_attribute_cardinality_008,openai,gpt-image-1,combined_attribute_cardinality_008_attribute_object_1,attribute,pass,The image shows small flat washers that appear to be made of ceramic.,success,"{""label"": ""pass"", ""reason"": ""The image shows small flat washers that appear to be made of ceramic.""}"
job_0031_gpt_image_1_00,combined_attribute_cardinality_008,openai,gpt-image-1,combined_attribute_cardinality_008_attribute_object_2,attribute,pass,The image shows a white cup with a speckled pattern.,success,"{""label"": ""pass"", ""reason"": ""The image shows a white cup with a speckled pattern.""}"
job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,google,gemini-2.5-flash-image,combined_attribute_cardinality_035_identity_object_1,object_identity,fail,There are no clearly identifiable small paper clips in the image.,success,"{""label"": ""fail"", ""reason"": ""There are no clearly identifiable small paper clips in the image.""}"
job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,google,gemini-2.5-flash-image,combined_attribute_cardinality_035_identity_object_2,object_identity,pass,A clearly identifiable napkin with a polka dot pattern is visible.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable napkin with a polka dot pattern is visible.""}"
job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,google,gemini-2.5-flash-image,combined_attribute_cardinality_035_cardinality,cardinality,pass,"There are no small paper clips present, so the constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There are no small paper clips present, so the constraint is dependency-masked pass.""}"
job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,google,gemini-2.5-flash-image,combined_attribute_cardinality_035_attribute_object_1,attribute,pass,"There are no paper clips present, so the attribute constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There are no paper clips present, so the attribute constraint is dependency-masked pass.""}"
job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,google,gemini-2.5-flash-image,combined_attribute_cardinality_035_attribute_object_2,attribute,pass,The napkin clearly has yellow and green polka dots.,success,"{""label"": ""pass"", ""reason"": ""The napkin clearly has yellow and green polka dots.""}"
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,combined_attribute_cardinality_028_identity_object_1,object_identity,pass,There are three clearly identifiable bottle caps in the image.,success,"{""label"": ""pass"", ""reason"": ""There are three clearly identifiable bottle caps in the image.""}"
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,combined_attribute_cardinality_028_identity_object_2,object_identity,pass,There is a clearly identifiable standard sewing button in the image.,success,"{""label"": ""pass"", ""reason"": ""There is a clearly identifiable standard sewing button in the image.""}"
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,combined_attribute_cardinality_028_cardinality,cardinality,pass,There are exactly three clearly visible bottle caps.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible bottle caps.""}"
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,combined_attribute_cardinality_028_attribute_object_1,attribute,pass,The image clearly shows plastic bottle caps.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows plastic bottle caps.""}"
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,combined_attribute_cardinality_028_attribute_object_2,attribute,pass,A matte black standard sewing button is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A matte black standard sewing button is clearly visible in the image.""}"
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,combined_attribute_cardinality_003_identity_object_1,object_identity,fail,"The image contains three large, non-metallic objects shaped like paper clips, but no clearly identifiable small paper clip.",success,"{""label"": ""fail"", ""reason"": ""The image contains three large, non-metallic objects shaped like paper clips, but no clearly identifiable small paper clip.""}"
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,combined_attribute_cardinality_003_identity_object_2,object_identity,pass,A clearly identifiable cup with a checkered pattern is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup with a checkered pattern is present in the image.""}"
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,combined_attribute_cardinality_003_cardinality,cardinality,fail,"There are three objects shaped like paper clips, but they are not small and appear to be made of a different material.",success,"{""label"": ""fail"", ""reason"": ""There are three objects shaped like paper clips, but they are not small and appear to be made of a different material.""}"
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,combined_attribute_cardinality_003_attribute_object_1,attribute,pass,The image shows small paper clips that appear to be made of ceramic.,success,"{""label"": ""pass"", ""reason"": ""The image shows small paper clips that appear to be made of ceramic.""}"
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,combined_attribute_cardinality_003_attribute_object_2,attribute,pass,A black-and-white checkered cup is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A black-and-white checkered cup is clearly visible in the image.""}"
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,combined_attribute_cardinality_015_identity_object_1,object_identity,pass,There are several clearly identifiable standard sewing buttons in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable standard sewing buttons in the image.""}"
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,combined_attribute_cardinality_015_identity_object_2,object_identity,pass,A clearly identifiable marble is present on the right side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble is present on the right side of the image.""}"
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,combined_attribute_cardinality_015_cardinality,cardinality,fail,There are only four standard sewing buttons; the fifth object is not a button.,success,"{""label"": ""fail"", ""reason"": ""There are only four standard sewing buttons; the fifth object is not a button.""}"
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,combined_attribute_cardinality_015_attribute_object_1,attribute,pass,The image shows several ceramic standard sewing buttons.,success,"{""label"": ""pass"", ""reason"": ""The image shows several ceramic standard sewing buttons.""}"
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,combined_attribute_cardinality_015_attribute_object_2,attribute,pass,The image shows a glossy white marble on the right side.,success,"{""label"": ""pass"", ""reason"": ""The image shows a glossy white marble on the right side.""}"
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,combined_attribute_cardinality_032_identity_object_1,object_identity,pass,There are several clearly identifiable thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thumbtacks in the image.""}"
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,combined_attribute_cardinality_032_identity_object_2,object_identity,pass,A clearly identifiable napkin is present on the right side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable napkin is present on the right side of the image.""}"
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,combined_attribute_cardinality_032_cardinality,cardinality,pass,There are exactly 5 clearly visible thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 5 clearly visible thumbtacks in the image.""}"
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,combined_attribute_cardinality_032_attribute_object_1,attribute,pass,The image shows glossy white thumbtacks clearly.,success,"{""label"": ""pass"", ""reason"": ""The image shows glossy white thumbtacks clearly.""}"
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,combined_attribute_cardinality_032_attribute_object_2,attribute,pass,The image shows a white napkin with visible speckles.,success,"{""label"": ""pass"", ""reason"": ""The image shows a white napkin with visible speckles.""}"
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,combined_spatial_attribute_003_identity_object_1,object_identity,fail,The image does not contain a clearly identifiable standard safety pin.,success,"{""label"": ""fail"", ""reason"": ""The image does not contain a clearly identifiable standard safety pin.""}"
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,combined_spatial_attribute_003_identity_object_2,object_identity,pass,A clearly identifiable small box is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present in the image.""}"
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,combined_spatial_attribute_003_attribute_object_1,attribute,fail,The object inside the glass cube is transparent and not a glossy white standard safety pin.,success,"{""label"": ""fail"", ""reason"": ""The object inside the glass cube is transparent and not a glossy white standard safety pin.""}"
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,combined_spatial_attribute_003_attribute_object_2,attribute,pass,The image clearly shows a transparent glass small box.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a transparent glass small box.""}"
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,combined_spatial_attribute_003_spatial,spatial_relation,fail,The object inside the small box is not a standard safety pin.,success,"{""label"": ""fail"", ""reason"": ""The object inside the small box is not a standard safety pin.""}"
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,combined_spatial_attribute_013_identity_object_1,object_identity,pass,A clearly identifiable thin rubber band is visible on the polka-dotted surface.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable thin rubber band is visible on the polka-dotted surface.""}"
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,combined_spatial_attribute_013_identity_object_2,object_identity,ambiguous,"The round, polka-dotted object could be a cutting board or something else, and its identity is unclear.",success,"{""label"": ""ambiguous"", ""reason"": ""The round, polka-dotted object could be a cutting board or something else, and its identity is unclear.""}"
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,combined_spatial_attribute_013_attribute_object_1,attribute,pass,"There is no ceramic thin rubber band visible, so the attribute constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There is no ceramic thin rubber band visible, so the attribute constraint is dependency-masked pass.""}"
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,combined_spatial_attribute_013_attribute_object_2,attribute,pass,The cutting board is yellow with greenish tones and has polka dots.,success,"{""label"": ""pass"", ""reason"": ""The cutting board is yellow with greenish tones and has polka dots.""}"
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,combined_spatial_attribute_013_spatial,spatial_relation,pass,A thin rubber band is clearly visible on top of a cutting board.,success,"{""label"": ""pass"", ""reason"": ""A thin rubber band is clearly visible on top of a cutting board.""}"
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,combined_spatial_attribute_017_identity_object_1,object_identity,fail,There is no clearly identifiable coin in the image.,success,"{""label"": ""fail"", ""reason"": ""There is no clearly identifiable coin in the image.""}"
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,combined_spatial_attribute_017_identity_object_2,object_identity,pass,A clearly identifiable food container is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container is present in the image.""}"
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,combined_spatial_attribute_017_attribute_object_1,attribute,pass,"There is no coin visible in the image, so the attribute constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""There is no coin visible in the image, so the attribute constraint is dependency-masked pass.""}"
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,combined_spatial_attribute_017_attribute_object_2,attribute,pass,The image clearly shows a reflective metallic food container.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a reflective metallic food container.""}"
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,combined_spatial_attribute_017_spatial,spatial_relation,ambiguous,"The object on top of the food container could be a coin or something else, but its identity is unclear.",success,"{""label"": ""ambiguous"", ""reason"": ""The object on top of the food container could be a coin or something else, but its identity is unclear.""}"
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,combined_spatial_attribute_001_identity_object_1,object_identity,pass,A clearly identifiable die is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable die is present in the image.""}"
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,combined_spatial_attribute_001_identity_object_2,object_identity,pass,A clearly identifiable small box is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present in the image.""}"
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,combined_spatial_attribute_001_attribute_object_1,attribute,ambiguous,The material of the die is not clearly identifiable as ceramic from the image.,success,"{""label"": ""ambiguous"", ""reason"": ""The material of the die is not clearly identifiable as ceramic from the image.""}"
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,combined_spatial_attribute_001_attribute_object_2,attribute,pass,The box is small and has yellow and green polka dots.,success,"{""label"": ""pass"", ""reason"": ""The box is small and has yellow and green polka dots.""}"
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,combined_spatial_attribute_001_spatial,spatial_relation,pass,A die is clearly visible inside a small box.,success,"{""label"": ""pass"", ""reason"": ""A die is clearly visible inside a small box.""}"
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,combined_spatial_attribute_022_identity_object_1,object_identity,pass,A clearly identifiable marble is present in the foreground.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble is present in the foreground.""}"
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,combined_spatial_attribute_022_identity_object_2,object_identity,pass,A clearly identifiable tray is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present in the image.""}"
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,combined_spatial_attribute_022_attribute_object_1,attribute,pass,A transparent glass marble is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A transparent glass marble is clearly visible in the image.""}"
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,combined_spatial_attribute_022_attribute_object_2,attribute,pass,The tray clearly displays multiple colors on its sides.,success,"{""label"": ""pass"", ""reason"": ""The tray clearly displays multiple colors on its sides.""}"
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,combined_spatial_attribute_022_spatial,spatial_relation,pass,A marble is clearly visible outside the tray.,success,"{""label"": ""pass"", ""reason"": ""A marble is clearly visible outside the tray.""}"
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,combined_spatial_attribute_016_identity_object_1,object_identity,pass,A clearly identifiable standard safety pin is visible on the metal box.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard safety pin is visible on the metal box.""}"
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,combined_spatial_attribute_016_identity_object_2,object_identity,pass,A clearly identifiable small box is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present in the image.""}"
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,combined_spatial_attribute_016_attribute_object_1,attribute,pass,The image shows a glossy white standard safety pin clearly visible on the box.,success,"{""label"": ""pass"", ""reason"": ""The image shows a glossy white standard safety pin clearly visible on the box.""}"
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,combined_spatial_attribute_016_attribute_object_2,attribute,pass,"The image clearly shows a small, reflective metallic box.",success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a small, reflective metallic box.""}"
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,combined_spatial_attribute_016_spatial,spatial_relation,pass,A standard safety pin is clearly visible on top of a small box.,success,"{""label"": ""pass"", ""reason"": ""A standard safety pin is clearly visible on top of a small box.""}"
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,combined_spatial_attribute_036_identity_object_1,object_identity,pass,A clearly identifiable notebook with red and white stripes is visible.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable notebook with red and white stripes is visible.""}"
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,combined_spatial_attribute_036_identity_object_2,object_identity,fail,No clearly identifiable small flat washer is present in the image.,success,"{""label"": ""fail"", ""reason"": ""No clearly identifiable small flat washer is present in the image.""}"
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,combined_spatial_attribute_036_attribute_object_1,attribute,pass,The image clearly shows a red-and-white striped notebook.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a red-and-white striped notebook.""}"
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,combined_spatial_attribute_036_attribute_object_2,attribute,fail,"The object shown is large and thick, not a small flat washer.",success,"{""label"": ""fail"", ""reason"": ""The object shown is large and thick, not a small flat washer.""}"
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,combined_spatial_attribute_036_spatial,spatial_relation,fail,The object on the notebook is not a small flat washer.,success,"{""label"": ""fail"", ""reason"": ""The object on the notebook is not a small flat washer.""}"
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,combined_spatial_attribute_021_identity_object_1,object_identity,pass,A clearly identifiable marble is present in the foreground.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble is present in the foreground.""}"
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,combined_spatial_attribute_021_identity_object_2,object_identity,pass,A clearly identifiable food container is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable food container is present in the image.""}"
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,combined_spatial_attribute_021_attribute_object_1,attribute,pass,A transparent glass marble is clearly visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A transparent glass marble is clearly visible in the image.""}"
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,combined_spatial_attribute_021_attribute_object_2,attribute,pass,The image clearly shows a matte black food container.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a matte black food container.""}"
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,combined_spatial_attribute_021_spatial,spatial_relation,pass,The marble is clearly visible outside the food container.,success,"{""label"": ""pass"", ""reason"": ""The marble is clearly visible outside the food container.""}"
job_0045_gpt_image_1_00,combined_spatial_attribute_035,openai,gpt-image-1,combined_spatial_attribute_035_identity_object_1,object_identity,ambiguous,The striped object could be a cutting board but its material and context make its identity unclear.,success,"{""label"": ""ambiguous"", ""reason"": ""The striped object could be a cutting board but its material and context make its identity unclear.""}"
job_0045_gpt_image_1_00,combined_spatial_attribute_035,openai,gpt-image-1,combined_spatial_attribute_035_identity_object_2,object_identity,fail,There is no clearly identifiable small paper clip in the image.,success,"{""label"": ""fail"", ""reason"": ""There is no clearly identifiable small paper clip in the image.""}"
job_0045_gpt_image_1_00,combined_spatial_attribute_035,openai,gpt-image-1,combined_spatial_attribute_035_attribute_object_1,attribute,pass,The image clearly shows a red-and-white striped cutting board.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a red-and-white striped cutting board.""}"
job_0045_gpt_image_1_00,combined_spatial_attribute_035,openai,gpt-image-1,combined_spatial_attribute_035_attribute_object_2,attribute,pass,The image shows a small paper clip made of ceramic.,success,"{""label"": ""pass"", ""reason"": ""The image shows a small paper clip made of ceramic.""}"
job_0045_gpt_image_1_00,combined_spatial_attribute_035,openai,gpt-image-1,combined_spatial_attribute_035_spatial,spatial_relation,pass,"A cutting board is present but there is no small paper clip, so the constraint is dependency-masked pass.",success,"{""label"": ""pass"", ""reason"": ""A cutting board is present but there is no small paper clip, so the constraint is dependency-masked pass.""}"
job_0046_gemini_2_5_flash_image_00,combined_spatial_attribute_029,google,gemini-2.5-flash-image,combined_spatial_attribute_029_identity_object_1,object_identity,pass,A clearly identifiable tray is present on the right side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present on the right side of the image.""}"
job_0046_gemini_2_5_flash_image_00,combined_spatial_attribute_029,google,gemini-2.5-flash-image,combined_spatial_attribute_029_identity_object_2,object_identity,pass,A clearly identifiable cup with blue and white stripes is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup with blue and white stripes is present on the table.""}"
job_0046_gemini_2_5_flash_image_00,combined_spatial_attribute_029,google,gemini-2.5-flash-image,combined_spatial_attribute_029_attribute_object_1,attribute,pass,A clear plastic tray is visible on the desk.,success,"{""label"": ""pass"", ""reason"": ""A clear plastic tray is visible on the desk.""}"
job_0046_gemini_2_5_flash_image_00,combined_spatial_attribute_029,google,gemini-2.5-flash-image,combined_spatial_attribute_029_attribute_object_2,attribute,pass,The image clearly shows a blue-and-white striped cup.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a blue-and-white striped cup.""}"
job_0046_gemini_2_5_flash_image_00,combined_spatial_attribute_029,google,gemini-2.5-flash-image,combined_spatial_attribute_029_spatial,spatial_relation,pass,A tray is clearly visible to the right of the cup.,success,"{""label"": ""pass"", ""reason"": ""A tray is clearly visible to the right of the cup.""}"
job_0047_gpt_image_1_00,combined_spatial_attribute_011,openai,gpt-image-1,combined_spatial_attribute_011_identity_object_1,object_identity,pass,A clearly identifiable small box is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small box is present in the image.""}"
job_0047_gpt_image_1_00,combined_spatial_attribute_011,openai,gpt-image-1,combined_spatial_attribute_011_identity_object_2,object_identity,pass,A clearly identifiable standard sewing button is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard sewing button is present in the image.""}"
job_0047_gpt_image_1_00,combined_spatial_attribute_011,openai,gpt-image-1,combined_spatial_attribute_011_attribute_object_1,attribute,pass,The image shows a small yellow box with green polka dots.,success,"{""label"": ""pass"", ""reason"": ""The image shows a small yellow box with green polka dots.""}"
job_0047_gpt_image_1_00,combined_spatial_attribute_011,openai,gpt-image-1,combined_spatial_attribute_011_attribute_object_2,attribute,pass,The image shows a plastic standard sewing button with four holes.,success,"{""label"": ""pass"", ""reason"": ""The image shows a plastic standard sewing button with four holes.""}"
job_0047_gpt_image_1_00,combined_spatial_attribute_011,openai,gpt-image-1,combined_spatial_attribute_011_spatial,spatial_relation,pass,A small box is clearly to the left of a standard sewing button.,success,"{""label"": ""pass"", ""reason"": ""A small box is clearly to the left of a standard sewing button.""}"
job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,google,gemini-2.5-flash-image,combined_spatial_attribute_033_identity_object_1,object_identity,pass,A clearly identifiable index card is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card is present in the image.""}"
job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,google,gemini-2.5-flash-image,combined_spatial_attribute_033_identity_object_2,object_identity,pass,A clearly identifiable die is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable die is present on the table.""}"
