repair_id,repaired_image_id,source_image_id,source_prompt_id,constraint_id,constraint_type,check_text,before_label,after_label,after_notes,is_target_constraint
repair_vlm_021_job_0026_gemini_2_5_flash_image_00,repair_job_vlm_0021_gemini_2_5_flash_image_00,job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,combined_attribute_cardinality_030_identity_object_1,object_identity,Does the image contain a clearly identifiable die?,pass,pass,,False
repair_vlm_021_job_0026_gemini_2_5_flash_image_00,repair_job_vlm_0021_gemini_2_5_flash_image_00,job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,combined_attribute_cardinality_030_identity_object_2,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,False
repair_vlm_021_job_0026_gemini_2_5_flash_image_00,repair_job_vlm_0021_gemini_2_5_flash_image_00,job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,combined_attribute_cardinality_030_cardinality,cardinality,Does the image contain exactly 4 clearly visible dice?,fail,pass,,True
repair_vlm_021_job_0026_gemini_2_5_flash_image_00,repair_job_vlm_0021_gemini_2_5_flash_image_00,job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,combined_attribute_cardinality_030_attribute_object_1,attribute,Does the image show a matte black die?,pass,pass,,False
repair_vlm_021_job_0026_gemini_2_5_flash_image_00,repair_job_vlm_0021_gemini_2_5_flash_image_00,job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,combined_attribute_cardinality_030_attribute_object_2,attribute,Does the image show a transparent glass thin rubber band?,pass,pass,,False
repair_vlm_022_job_0027_gpt_image_1_00,repair_job_vlm_0022_gpt_image_1_00,job_0027_gpt_image_1_00,combined_attribute_cardinality_021,combined_attribute_cardinality_021_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,False
repair_vlm_022_job_0027_gpt_image_1_00,repair_job_vlm_0022_gpt_image_1_00,job_0027_gpt_image_1_00,combined_attribute_cardinality_021,combined_attribute_cardinality_021_identity_object_2,object_identity,Does the image contain a clearly identifiable marble?,pass,pass,,True
repair_vlm_022_job_0027_gpt_image_1_00,repair_job_vlm_0022_gpt_image_1_00,job_0027_gpt_image_1_00,combined_attribute_cardinality_021,combined_attribute_cardinality_021_cardinality,cardinality,Does the image contain exactly 5 clearly visible standard sewing buttons?,pass,fail,"there are six buttons, not five.",False
repair_vlm_022_job_0027_gpt_image_1_00,repair_job_vlm_0022_gpt_image_1_00,job_0027_gpt_image_1_00,combined_attribute_cardinality_021,combined_attribute_cardinality_021_attribute_object_1,attribute,Does the image show a plastic standard sewing button?,pass,pass,,False
repair_vlm_022_job_0027_gpt_image_1_00,repair_job_vlm_0022_gpt_image_1_00,job_0027_gpt_image_1_00,combined_attribute_cardinality_021,combined_attribute_cardinality_021_attribute_object_2,attribute,Does the image show a glossy white marble?,pass,pass,,True
repair_vlm_023_job_0028_gemini_2_5_flash_image_00,repair_job_vlm_0023_gemini_2_5_flash_image_00,job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,combined_attribute_cardinality_005_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,fail,fail,"they are binder clips, not paper clips.",True
repair_vlm_023_job_0028_gemini_2_5_flash_image_00,repair_job_vlm_0023_gemini_2_5_flash_image_00,job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,combined_attribute_cardinality_005_identity_object_2,object_identity,Does the image contain a clearly identifiable sheet of paper?,pass,pass,,False
repair_vlm_023_job_0028_gemini_2_5_flash_image_00,repair_job_vlm_0023_gemini_2_5_flash_image_00,job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,combined_attribute_cardinality_005_cardinality,cardinality,Does the image contain exactly 3 clearly visible small paper clips?,pass,pass,,True
repair_vlm_023_job_0028_gemini_2_5_flash_image_00,repair_job_vlm_0023_gemini_2_5_flash_image_00,job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,combined_attribute_cardinality_005_attribute_object_1,attribute,Does the image show a glossy white small paper clip?,pass,pass,,True
repair_vlm_023_job_0028_gemini_2_5_flash_image_00,repair_job_vlm_0023_gemini_2_5_flash_image_00,job_0028_gemini_2_5_flash_image_00,combined_attribute_cardinality_005,combined_attribute_cardinality_005_attribute_object_2,attribute,Does the image show a red-and-white striped sheet of paper?,pass,pass,,False
repair_vlm_024_job_0029_gpt_image_1_00,repair_job_vlm_0024_gpt_image_1_00,job_0029_gpt_image_1_00,combined_attribute_cardinality_027,combined_attribute_cardinality_027_identity_object_1,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,False
repair_vlm_024_job_0029_gpt_image_1_00,repair_job_vlm_0024_gpt_image_1_00,job_0029_gpt_image_1_00,combined_attribute_cardinality_027,combined_attribute_cardinality_027_identity_object_2,object_identity,Does the image contain a clearly identifiable die?,pass,fail,"the round object looks like a soccer, cannot be a die.",False
repair_vlm_024_job_0029_gpt_image_1_00,repair_job_vlm_0024_gpt_image_1_00,job_0029_gpt_image_1_00,combined_attribute_cardinality_027,combined_attribute_cardinality_027_cardinality,cardinality,Does the image contain exactly 6 clearly visible thin rubber bands?,fail,fail,"there are seven rubber bands, not six.",True
repair_vlm_024_job_0029_gpt_image_1_00,repair_job_vlm_0024_gpt_image_1_00,job_0029_gpt_image_1_00,combined_attribute_cardinality_027,combined_attribute_cardinality_027_attribute_object_1,attribute,Does the image show a plastic thin rubber band?,pass,fail,"its material cannot be plastic.",False
repair_vlm_024_job_0029_gpt_image_1_00,repair_job_vlm_0024_gpt_image_1_00,job_0029_gpt_image_1_00,combined_attribute_cardinality_027,combined_attribute_cardinality_027_attribute_object_2,attribute,Does the image show a glossy white die?,pass,pass,,False
repair_vlm_025_job_0030_gemini_2_5_flash_image_00,repair_job_vlm_0025_gemini_2_5_flash_image_00,job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,combined_attribute_cardinality_004_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,ambiguous,fail,"they are binder clips, not paper clips.",True
repair_vlm_025_job_0030_gemini_2_5_flash_image_00,repair_job_vlm_0025_gemini_2_5_flash_image_00,job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,combined_attribute_cardinality_004_identity_object_2,object_identity,Does the image contain a clearly identifiable food container?,ambiguous,fail,"the container is obviously not for food.",False
repair_vlm_025_job_0030_gemini_2_5_flash_image_00,repair_job_vlm_0025_gemini_2_5_flash_image_00,job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,combined_attribute_cardinality_004_cardinality,cardinality,Does the image contain exactly 3 clearly visible small paper clips?,pass,pass,,True
repair_vlm_025_job_0030_gemini_2_5_flash_image_00,repair_job_vlm_0025_gemini_2_5_flash_image_00,job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,combined_attribute_cardinality_004_attribute_object_1,attribute,Does the image show a ceramic small paper clip?,pass,pass,,True
repair_vlm_025_job_0030_gemini_2_5_flash_image_00,repair_job_vlm_0025_gemini_2_5_flash_image_00,job_0030_gemini_2_5_flash_image_00,combined_attribute_cardinality_004,combined_attribute_cardinality_004_attribute_object_2,attribute,Does the image show a black-and-white checkered food container?,pass,pass,,False
repair_vlm_026_job_0031_gpt_image_1_00,repair_job_vlm_0026_gpt_image_1_00,job_0031_gpt_image_1_00,combined_attribute_cardinality_008,combined_attribute_cardinality_008_identity_object_1,object_identity,Does the image contain a clearly identifiable small flat washer?,pass,pass,,True
repair_vlm_026_job_0031_gpt_image_1_00,repair_job_vlm_0026_gpt_image_1_00,job_0031_gpt_image_1_00,combined_attribute_cardinality_008,combined_attribute_cardinality_008_identity_object_2,object_identity,Does the image contain a clearly identifiable cup?,pass,pass,,False
repair_vlm_026_job_0031_gpt_image_1_00,repair_job_vlm_0026_gpt_image_1_00,job_0031_gpt_image_1_00,combined_attribute_cardinality_008,combined_attribute_cardinality_008_cardinality,cardinality,Does the image contain exactly 4 clearly visible small flat washers?,fail,pass,,True
repair_vlm_026_job_0031_gpt_image_1_00,repair_job_vlm_0026_gpt_image_1_00,job_0031_gpt_image_1_00,combined_attribute_cardinality_008,combined_attribute_cardinality_008_attribute_object_1,attribute,Does the image show a ceramic small flat washer?,pass,pass,,False
repair_vlm_026_job_0031_gpt_image_1_00,repair_job_vlm_0026_gpt_image_1_00,job_0031_gpt_image_1_00,combined_attribute_cardinality_008,combined_attribute_cardinality_008_attribute_object_2,attribute,Does the image show a white speckled cup?,pass,pass,,False
repair_vlm_027_job_0032_gemini_2_5_flash_image_00,repair_job_vlm_0027_gemini_2_5_flash_image_00,job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,combined_attribute_cardinality_035_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,fail,fail,"they are binder clips, not paper clips.",True
repair_vlm_027_job_0032_gemini_2_5_flash_image_00,repair_job_vlm_0027_gemini_2_5_flash_image_00,job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,combined_attribute_cardinality_035_identity_object_2,object_identity,Does the image contain a clearly identifiable napkin?,pass,pass,,False
repair_vlm_027_job_0032_gemini_2_5_flash_image_00,repair_job_vlm_0027_gemini_2_5_flash_image_00,job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,combined_attribute_cardinality_035_cardinality,cardinality,Does the image contain exactly 5 clearly visible small paper clips?,pass,fail,"there are six paper clips, not five.",True
repair_vlm_027_job_0032_gemini_2_5_flash_image_00,repair_job_vlm_0027_gemini_2_5_flash_image_00,job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,combined_attribute_cardinality_035_attribute_object_1,attribute,Does the image show a plastic small paper clip?,pass,pass,,True
repair_vlm_027_job_0032_gemini_2_5_flash_image_00,repair_job_vlm_0027_gemini_2_5_flash_image_00,job_0032_gemini_2_5_flash_image_00,combined_attribute_cardinality_035,combined_attribute_cardinality_035_attribute_object_2,attribute,Does the image show a yellow-and-green polka-dotted napkin?,pass,pass,,False
repair_vlm_028_job_0034_gemini_2_5_flash_image_00,repair_job_vlm_0028_gemini_2_5_flash_image_00,job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,combined_attribute_cardinality_003_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,pass,pass,,True
repair_vlm_028_job_0034_gemini_2_5_flash_image_00,repair_job_vlm_0028_gemini_2_5_flash_image_00,job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,combined_attribute_cardinality_003_identity_object_2,object_identity,Does the image contain a clearly identifiable cup?,pass,pass,,False
repair_vlm_028_job_0034_gemini_2_5_flash_image_00,repair_job_vlm_0028_gemini_2_5_flash_image_00,job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,combined_attribute_cardinality_003_cardinality,cardinality,Does the image contain exactly 3 clearly visible small paper clips?,pass,pass,,True
repair_vlm_028_job_0034_gemini_2_5_flash_image_00,repair_job_vlm_0028_gemini_2_5_flash_image_00,job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,combined_attribute_cardinality_003_attribute_object_1,attribute,Does the image show a ceramic small paper clip?,pass,pass,,False
repair_vlm_028_job_0034_gemini_2_5_flash_image_00,repair_job_vlm_0028_gemini_2_5_flash_image_00,job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,combined_attribute_cardinality_003_attribute_object_2,attribute,Does the image show a black-and-white checkered cup?,pass,pass,,False
repair_vlm_029_job_0035_gpt_image_1_00,repair_job_vlm_0029_gpt_image_1_00,job_0035_gpt_image_1_00,combined_attribute_cardinality_015,combined_attribute_cardinality_015_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,False
repair_vlm_029_job_0035_gpt_image_1_00,repair_job_vlm_0029_gpt_image_1_00,job_0035_gpt_image_1_00,combined_attribute_cardinality_015,combined_attribute_cardinality_015_identity_object_2,object_identity,Does the image contain a clearly identifiable marble?,pass,pass,,False
repair_vlm_029_job_0035_gpt_image_1_00,repair_job_vlm_0029_gpt_image_1_00,job_0035_gpt_image_1_00,combined_attribute_cardinality_015,combined_attribute_cardinality_015_cardinality,cardinality,Does the image contain exactly 5 clearly visible standard sewing buttons?,pass,pass,,True
repair_vlm_029_job_0035_gpt_image_1_00,repair_job_vlm_0029_gpt_image_1_00,job_0035_gpt_image_1_00,combined_attribute_cardinality_015,combined_attribute_cardinality_015_attribute_object_1,attribute,Does the image show a ceramic standard sewing button?,pass,pass,,False
repair_vlm_029_job_0035_gpt_image_1_00,repair_job_vlm_0029_gpt_image_1_00,job_0035_gpt_image_1_00,combined_attribute_cardinality_015,combined_attribute_cardinality_015_attribute_object_2,attribute,Does the image show a glossy white marble?,pass,pass,,False
repair_vlm_030_job_0037_gpt_image_1_00,repair_job_vlm_0030_gpt_image_1_00,job_0037_gpt_image_1_00,combined_spatial_attribute_003,combined_spatial_attribute_003_identity_object_1,object_identity,Does the image contain a clearly identifiable standard safety pin?,pass,pass,,True
repair_vlm_030_job_0037_gpt_image_1_00,repair_job_vlm_0030_gpt_image_1_00,job_0037_gpt_image_1_00,combined_spatial_attribute_003,combined_spatial_attribute_003_identity_object_2,object_identity,Does the image contain a clearly identifiable small box?,pass,pass,,False
repair_vlm_030_job_0037_gpt_image_1_00,repair_job_vlm_0030_gpt_image_1_00,job_0037_gpt_image_1_00,combined_spatial_attribute_003,combined_spatial_attribute_003_attribute_object_1,attribute,Does the image show a glossy white standard safety pin?,ambiguous,pass,,True
repair_vlm_030_job_0037_gpt_image_1_00,repair_job_vlm_0030_gpt_image_1_00,job_0037_gpt_image_1_00,combined_spatial_attribute_003,combined_spatial_attribute_003_attribute_object_2,attribute,Does the image show a transparent glass small box?,pass,pass,,False
repair_vlm_030_job_0037_gpt_image_1_00,repair_job_vlm_0030_gpt_image_1_00,job_0037_gpt_image_1_00,combined_spatial_attribute_003,combined_spatial_attribute_003_spatial,spatial_relation,Does the image show a standard safety pin inside a small box?,pass,pass,,True
repair_vlm_031_job_0038_gemini_2_5_flash_image_00,repair_job_vlm_0031_gemini_2_5_flash_image_00,job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,combined_spatial_attribute_013_identity_object_1,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,False
repair_vlm_031_job_0038_gemini_2_5_flash_image_00,repair_job_vlm_0031_gemini_2_5_flash_image_00,job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,combined_spatial_attribute_013_identity_object_2,object_identity,Does the image contain a clearly identifiable cutting board?,ambiguous,pass,,True
repair_vlm_031_job_0038_gemini_2_5_flash_image_00,repair_job_vlm_0031_gemini_2_5_flash_image_00,job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,combined_spatial_attribute_013_attribute_object_1,attribute,Does the image show a ceramic thin rubber band?,pass,pass,,True
repair_vlm_031_job_0038_gemini_2_5_flash_image_00,repair_job_vlm_0031_gemini_2_5_flash_image_00,job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,combined_spatial_attribute_013_attribute_object_2,attribute,Does the image show a yellow-and-green polka-dotted cutting board?,fail,pass,,True
repair_vlm_031_job_0038_gemini_2_5_flash_image_00,repair_job_vlm_0031_gemini_2_5_flash_image_00,job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,combined_spatial_attribute_013_spatial,spatial_relation,Does the image show a thin rubber band on top of a cutting board?,pass,pass,,False
repair_vlm_032_job_0039_gpt_image_1_00,repair_job_vlm_0032_gpt_image_1_00,job_0039_gpt_image_1_00,combined_spatial_attribute_017,combined_spatial_attribute_017_identity_object_1,object_identity,Does the image contain a clearly identifiable coin?,ambiguous,fail,"the round object cannot be a coin.",True
repair_vlm_032_job_0039_gpt_image_1_00,repair_job_vlm_0032_gpt_image_1_00,job_0039_gpt_image_1_00,combined_spatial_attribute_017,combined_spatial_attribute_017_identity_object_2,object_identity,Does the image contain a clearly identifiable food container?,pass,pass,,False
repair_vlm_032_job_0039_gpt_image_1_00,repair_job_vlm_0032_gpt_image_1_00,job_0039_gpt_image_1_00,combined_spatial_attribute_017,combined_spatial_attribute_017_attribute_object_1,attribute,Does the image show a matte black coin?,pass,pass,,True
repair_vlm_032_job_0039_gpt_image_1_00,repair_job_vlm_0032_gpt_image_1_00,job_0039_gpt_image_1_00,combined_spatial_attribute_017,combined_spatial_attribute_017_attribute_object_2,attribute,Does the image show a reflective metallic food container?,pass,pass,,False
repair_vlm_032_job_0039_gpt_image_1_00,repair_job_vlm_0032_gpt_image_1_00,job_0039_gpt_image_1_00,combined_spatial_attribute_017,combined_spatial_attribute_017_spatial,spatial_relation,Does the image show a coin on top of a food container?,pass,pass,,True
repair_vlm_033_job_0040_gemini_2_5_flash_image_00,repair_job_vlm_0033_gemini_2_5_flash_image_00,job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,combined_spatial_attribute_001_identity_object_1,object_identity,Does the image contain a clearly identifiable die?,pass,pass,,False
repair_vlm_033_job_0040_gemini_2_5_flash_image_00,repair_job_vlm_0033_gemini_2_5_flash_image_00,job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,combined_spatial_attribute_001_identity_object_2,object_identity,Does the image contain a clearly identifiable small box?,pass,pass,,False
repair_vlm_033_job_0040_gemini_2_5_flash_image_00,repair_job_vlm_0033_gemini_2_5_flash_image_00,job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,combined_spatial_attribute_001_attribute_object_1,attribute,Does the image show a ceramic die?,pass,pass,,True
repair_vlm_033_job_0040_gemini_2_5_flash_image_00,repair_job_vlm_0033_gemini_2_5_flash_image_00,job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,combined_spatial_attribute_001_attribute_object_2,attribute,Does the image show a yellow-and-green polka-dotted small box?,pass,pass,,False
repair_vlm_033_job_0040_gemini_2_5_flash_image_00,repair_job_vlm_0033_gemini_2_5_flash_image_00,job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,combined_spatial_attribute_001_spatial,spatial_relation,Does the image show a die inside a small box?,pass,pass,,False
repair_vlm_034_job_0043_gpt_image_1_00,repair_job_vlm_0034_gpt_image_1_00,job_0043_gpt_image_1_00,combined_spatial_attribute_036,combined_spatial_attribute_036_identity_object_1,object_identity,Does the image contain a clearly identifiable notebook?,pass,pass,,False
repair_vlm_034_job_0043_gpt_image_1_00,repair_job_vlm_0034_gpt_image_1_00,job_0043_gpt_image_1_00,combined_spatial_attribute_036,combined_spatial_attribute_036_identity_object_2,object_identity,Does the image contain a clearly identifiable small flat washer?,pass,pass,,True
repair_vlm_034_job_0043_gpt_image_1_00,repair_job_vlm_0034_gpt_image_1_00,job_0043_gpt_image_1_00,combined_spatial_attribute_036,combined_spatial_attribute_036_attribute_object_1,attribute,Does the image show a red-and-white striped notebook?,pass,pass,,False
repair_vlm_034_job_0043_gpt_image_1_00,repair_job_vlm_0034_gpt_image_1_00,job_0043_gpt_image_1_00,combined_spatial_attribute_036,combined_spatial_attribute_036_attribute_object_2,attribute,Does the image show a ceramic small flat washer?,pass,pass,,True
repair_vlm_034_job_0043_gpt_image_1_00,repair_job_vlm_0034_gpt_image_1_00,job_0043_gpt_image_1_00,combined_spatial_attribute_036,combined_spatial_attribute_036_spatial,spatial_relation,Does the image show a notebook under a small flat washer?,pass,pass,,True
repair_vlm_035_job_0045_gpt_image_1_00,repair_job_vlm_0035_gpt_image_1_00,job_0045_gpt_image_1_00,combined_spatial_attribute_035,combined_spatial_attribute_035_identity_object_1,object_identity,Does the image contain a clearly identifiable cutting board?,pass,pass,,True
repair_vlm_035_job_0045_gpt_image_1_00,repair_job_vlm_0035_gpt_image_1_00,job_0045_gpt_image_1_00,combined_spatial_attribute_035,combined_spatial_attribute_035_identity_object_2,object_identity,Does the image contain a clearly identifiable small paper clip?,ambiguous,pass,,True
repair_vlm_035_job_0045_gpt_image_1_00,repair_job_vlm_0035_gpt_image_1_00,job_0045_gpt_image_1_00,combined_spatial_attribute_035,combined_spatial_attribute_035_attribute_object_1,attribute,Does the image show a red-and-white striped cutting board?,pass,pass,,False
repair_vlm_035_job_0045_gpt_image_1_00,repair_job_vlm_0035_gpt_image_1_00,job_0045_gpt_image_1_00,combined_spatial_attribute_035,combined_spatial_attribute_035_attribute_object_2,attribute,Does the image show a ceramic small paper clip?,pass,fail,"the paper clip is made of metallic material, not ceramic.",False
repair_vlm_035_job_0045_gpt_image_1_00,repair_job_vlm_0035_gpt_image_1_00,job_0045_gpt_image_1_00,combined_spatial_attribute_035,combined_spatial_attribute_035_spatial,spatial_relation,Does the image show a cutting board under a small paper clip?,pass,pass,,True
repair_vlm_036_job_0048_gemini_2_5_flash_image_00,repair_job_vlm_0036_gemini_2_5_flash_image_00,job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,combined_spatial_attribute_033_identity_object_1,object_identity,Does the image contain a clearly identifiable index card?,pass,pass,,False
repair_vlm_036_job_0048_gemini_2_5_flash_image_00,repair_job_vlm_0036_gemini_2_5_flash_image_00,job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,combined_spatial_attribute_033_identity_object_2,object_identity,Does the image contain a clearly identifiable die?,pass,pass,,False
repair_vlm_036_job_0048_gemini_2_5_flash_image_00,repair_job_vlm_0036_gemini_2_5_flash_image_00,job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,combined_spatial_attribute_033_attribute_object_1,attribute,Does the image show a blue-and-white striped index card?,ambiguous,pass,,False
repair_vlm_036_job_0048_gemini_2_5_flash_image_00,repair_job_vlm_0036_gemini_2_5_flash_image_00,job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,combined_spatial_attribute_033_attribute_object_2,attribute,Does the image show a glossy white die?,pass,pass,,False
repair_vlm_036_job_0048_gemini_2_5_flash_image_00,repair_job_vlm_0036_gemini_2_5_flash_image_00,job_0048_gemini_2_5_flash_image_00,combined_spatial_attribute_033,combined_spatial_attribute_033_spatial,spatial_relation,Does the image show a index card under a die?,fail,pass,,True
repair_vlm_037_job_0049_gpt_image_1_00,repair_job_vlm_0037_gpt_image_1_00,job_0049_gpt_image_1_00,combined_spatial_attribute_026,combined_spatial_attribute_026_identity_object_1,object_identity,Does the image contain a clearly identifiable thin rubber band?,pass,pass,,True
repair_vlm_037_job_0049_gpt_image_1_00,repair_job_vlm_0037_gpt_image_1_00,job_0049_gpt_image_1_00,combined_spatial_attribute_026,combined_spatial_attribute_026_identity_object_2,object_identity,Does the image contain a clearly identifiable bottle cap?,pass,pass,,False
repair_vlm_037_job_0049_gpt_image_1_00,repair_job_vlm_0037_gpt_image_1_00,job_0049_gpt_image_1_00,combined_spatial_attribute_026,combined_spatial_attribute_026_attribute_object_1,attribute,Does the image show a reflective metallic thin rubber band?,pass,pass,,True
repair_vlm_037_job_0049_gpt_image_1_00,repair_job_vlm_0037_gpt_image_1_00,job_0049_gpt_image_1_00,combined_spatial_attribute_026,combined_spatial_attribute_026_attribute_object_2,attribute,Does the image show a plastic bottle cap?,pass,pass,,False
repair_vlm_037_job_0049_gpt_image_1_00,repair_job_vlm_0037_gpt_image_1_00,job_0049_gpt_image_1_00,combined_spatial_attribute_026,combined_spatial_attribute_026_spatial,spatial_relation,Does the image show a thin rubber band to the right of a bottle cap?,pass,pass,,True
repair_vlm_038_job_0050_gemini_2_5_flash_image_00,repair_job_vlm_0038_gemini_2_5_flash_image_00,job_0050_gemini_2_5_flash_image_00,combined_spatial_attribute_002,combined_spatial_attribute_002_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,fail,pass,,True
repair_vlm_038_job_0050_gemini_2_5_flash_image_00,repair_job_vlm_0038_gemini_2_5_flash_image_00,job_0050_gemini_2_5_flash_image_00,combined_spatial_attribute_002,combined_spatial_attribute_002_identity_object_2,object_identity,Does the image contain a clearly identifiable serving bowl?,pass,pass,,False
repair_vlm_038_job_0050_gemini_2_5_flash_image_00,repair_job_vlm_0038_gemini_2_5_flash_image_00,job_0050_gemini_2_5_flash_image_00,combined_spatial_attribute_002,combined_spatial_attribute_002_attribute_object_1,attribute,Does the image show a glossy white small paper clip?,pass,pass,,True
repair_vlm_038_job_0050_gemini_2_5_flash_image_00,repair_job_vlm_0038_gemini_2_5_flash_image_00,job_0050_gemini_2_5_flash_image_00,combined_spatial_attribute_002,combined_spatial_attribute_002_attribute_object_2,attribute,Does the image show a white speckled serving bowl?,pass,pass,,False
repair_vlm_038_job_0050_gemini_2_5_flash_image_00,repair_job_vlm_0038_gemini_2_5_flash_image_00,job_0050_gemini_2_5_flash_image_00,combined_spatial_attribute_002,combined_spatial_attribute_002_spatial,spatial_relation,Does the image show a small paper clip inside a serving bowl?,pass,pass,,True
repair_vlm_039_job_0052_gemini_2_5_flash_image_00,repair_job_vlm_0039_gemini_2_5_flash_image_00,job_0052_gemini_2_5_flash_image_00,combined_spatial_attribute_008,combined_spatial_attribute_008_identity_object_1,object_identity,Does the image contain a clearly identifiable standard sewing button?,pass,pass,,False
repair_vlm_039_job_0052_gemini_2_5_flash_image_00,repair_job_vlm_0039_gemini_2_5_flash_image_00,job_0052_gemini_2_5_flash_image_00,combined_spatial_attribute_008,combined_spatial_attribute_008_identity_object_2,object_identity,Does the image contain a clearly identifiable coin?,fail,ambiguous,"cannot tell what the round object is.",True
repair_vlm_039_job_0052_gemini_2_5_flash_image_00,repair_job_vlm_0039_gemini_2_5_flash_image_00,job_0052_gemini_2_5_flash_image_00,combined_spatial_attribute_008,combined_spatial_attribute_008_attribute_object_1,attribute,Does the image show a matte black standard sewing button?,pass,pass,,False
repair_vlm_039_job_0052_gemini_2_5_flash_image_00,repair_job_vlm_0039_gemini_2_5_flash_image_00,job_0052_gemini_2_5_flash_image_00,combined_spatial_attribute_008,combined_spatial_attribute_008_attribute_object_2,attribute,Does the image show a ceramic coin?,pass,pass,,False
repair_vlm_039_job_0052_gemini_2_5_flash_image_00,repair_job_vlm_0039_gemini_2_5_flash_image_00,job_0052_gemini_2_5_flash_image_00,combined_spatial_attribute_008,combined_spatial_attribute_008_spatial,spatial_relation,Does the image show a standard sewing button to the left of a coin?,pass,pass,,True
repair_vlm_040_job_0053_gpt_image_1_00,repair_job_vlm_0040_gpt_image_1_00,job_0053_gpt_image_1_00,combined_spatial_attribute_031,combined_spatial_attribute_031_identity_object_1,object_identity,Does the image contain a clearly identifiable napkin?,pass,pass,,False
repair_vlm_040_job_0053_gpt_image_1_00,repair_job_vlm_0040_gpt_image_1_00,job_0053_gpt_image_1_00,combined_spatial_attribute_031,combined_spatial_attribute_031_identity_object_2,object_identity,Does the image contain a clearly identifiable marble?,fail,pass,,True
repair_vlm_040_job_0053_gpt_image_1_00,repair_job_vlm_0040_gpt_image_1_00,job_0053_gpt_image_1_00,combined_spatial_attribute_031,combined_spatial_attribute_031_attribute_object_1,attribute,Does the image show a black-and-white checkered napkin?,pass,pass,,False
repair_vlm_040_job_0053_gpt_image_1_00,repair_job_vlm_0040_gpt_image_1_00,job_0053_gpt_image_1_00,combined_spatial_attribute_031,combined_spatial_attribute_031_attribute_object_2,attribute,Does the image show a glossy white marble?,ambiguous,pass,,True
repair_vlm_040_job_0053_gpt_image_1_00,repair_job_vlm_0040_gpt_image_1_00,job_0053_gpt_image_1_00,combined_spatial_attribute_031,combined_spatial_attribute_031_spatial,spatial_relation,Does the image show a napkin under a marble?,ambiguous,pass,,True
repair_vlm_041_job_0054_gemini_2_5_flash_image_00,repair_job_vlm_0041_gemini_2_5_flash_image_00,job_0054_gemini_2_5_flash_image_00,combined_spatial_attribute_007,combined_spatial_attribute_007_identity_object_1,object_identity,Does the image contain a clearly identifiable small paper clip?,fail,fail,"there is no paper clip, but binder clip.",True
