image_id,generation_job_id,prompt_id,provider,model_name,sample_id,image_path,generation_status,prompt,timestamp,error_message
repair_job_vlm_0052_gpt_image_1_00,repair_job_vlm_0052,repair_vlm_052_job_0075_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0052_gpt_image_1_00.png,success,"A realistic image of exactly 6 standard sewing buttons on top of a notebook on a picnic blanket with many small objects.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as standard sewing button, not a vague or ambiguous object-like shape.
- Make it clear and easy to judge that the standard sewing button is on top of the notebook, with both objects visible and the spatial relation easy to judge.",2026-06-01T03:11:15,
repair_job_vlm_0053_gemini_2_5_flash_image_00,repair_job_vlm_0053,repair_vlm_053_job_0076_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0053_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 4 dice inside a cup on a shelf full of books and decorations.

Important generation instructions:
- Make sure that the object generated is exactly cup; do not replace it with a different object category.",2026-06-01T03:11:20,
repair_job_vlm_0054_gemini_2_5_flash_image_00,repair_job_vlm_0054,repair_vlm_054_job_0078_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0054_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 4 standard safety pins outside a food container on a cluttered desk with many office supplies.

Important generation instructions:
- Make sure that there are exactly 4 standard safety pins; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:11:26,
repair_job_vlm_0055_gemini_2_5_flash_image_00,repair_job_vlm_0055,repair_vlm_055_job_0080_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0055_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 3 standard sewing buttons outside a tray on a shelf full of books and decorations.

Important generation instructions:
- Make sure that the object generated is exactly tray; do not replace it with a different object category.
- Make sure that there are exactly 3 standard sewing buttons; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:11:31,
repair_job_vlm_0056_gpt_image_1_00,repair_job_vlm_0056,repair_vlm_056_job_0081_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0056_gpt_image_1_00.png,success,"A realistic image of exactly 5 standard safety pins on top of a plate on a craft table with beads and art supplies.

Important generation instructions:
- Make sure that there are exactly 5 standard safety pins; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:11:44,
repair_job_vlm_0057_gemini_2_5_flash_image_00,repair_job_vlm_0057,repair_vlm_057_job_0082_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0057_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 6 standard safety pins to the right of a plate on a shelf full of books and decorations.

Important generation instructions:
- Make sure that the standard safety pin is clearly to the right of the plate.",2026-06-01T03:11:49,
repair_job_vlm_0058_gpt_image_1_00,repair_job_vlm_0058,repair_vlm_058_job_0083_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0058_gpt_image_1_00.png,success,"A realistic image of exactly 4 marbles to the left of a serving bowl on a crowded kitchen counter with utensils nearby.

Important generation instructions:
- Make sure that there are exactly 4 marbles; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:12:04,
repair_job_vlm_0059_gemini_2_5_flash_image_00,repair_job_vlm_0059,repair_vlm_059_job_0084_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0059_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 5 standard safety pins to the left of a napkin on a shelf full of books and decorations.

Important generation instructions:
- Make sure that the standard safety pin is clearly to the left of the napkin.",2026-06-01T03:12:10,
repair_job_vlm_0060_gemini_2_5_flash_image_00,repair_job_vlm_0060,repair_vlm_060_job_0086_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0060_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 3 small paper clips to the right of a marble on a workbench with tools.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as marble, not a vague or ambiguous object-like shape.
- Make sure that there are exactly 3 small paper clips; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:12:15,
repair_job_vlm_0061_gpt_image_1_00,repair_job_vlm_0061,repair_vlm_061_job_0087_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0061_gpt_image_1_00.png,success,"A realistic image of exactly 3 thumbtacks outside a food container on a shelf full of books and decorations.

Important generation instructions:
- Make sure that there are exactly 3 thumbtacks; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:12:28,
repair_job_vlm_0062_gpt_image_1_00,repair_job_vlm_0062,repair_vlm_062_job_0089_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0062_gpt_image_1_00.png,success,"A clear image of exactly 5 thin rubber bands inside a cup on a lightly cluttered tabletop.

Important generation instructions:
- Make sure that the object generated is exactly cup; do not replace it with a different object category.
- Make it clear and easy to judge that there are exactly 5 thin rubber bands, with each target object separated and easy to count.
- Make sure that the thin rubber band is clearly inside the cup.",2026-06-01T03:12:42,
repair_job_vlm_0063_gemini_2_5_flash_image_00,repair_job_vlm_0063,repair_vlm_063_job_0090_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0063_gemini_2_5_flash_image_00.png,success,"A clear image of exactly 6 thin rubber bands on top of a cutting board on a clean surface with a few unrelated objects.

Important generation instructions:
- Make sure that there are exactly 6 thin rubber bands; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:12:47,
repair_job_vlm_0064_gemini_2_5_flash_image_00,repair_job_vlm_0064,repair_vlm_064_job_0092_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0064_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 4 thumbtacks outside a food container on a picnic blanket with many small objects.

Important generation instructions:
- Make sure that there are exactly 4 thumbtacks; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:12:53,
repair_job_vlm_0065_gpt_image_1_00,repair_job_vlm_0065,repair_vlm_065_job_0093_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0065_gpt_image_1_00.png,success,"A realistic image of exactly 5 coins on top of a notebook on a crowded kitchen counter with utensils nearby.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as coin, not a vague or ambiguous object-like shape.
- Make sure that there are exactly 5 coins; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:13:07,
repair_job_vlm_0066_gpt_image_1_00,repair_job_vlm_0066,repair_vlm_066_job_0095_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0066_gpt_image_1_00.png,success,"A realistic image of exactly 6 marbles on top of a food container on a crowded kitchen counter with utensils nearby.

Important generation instructions:
- Make sure that there are exactly 6 marbles; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:13:17,
repair_job_vlm_0067_gemini_2_5_flash_image_00,repair_job_vlm_0067,repair_vlm_067_job_0096_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0067_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 4 small paper clips inside a small box on a shelf full of books and decorations.

Important generation instructions:
- Make sure that there are exactly 4 small paper clips; do not generate more or fewer, and do not add extra target-like objects.
- Make sure that the small paper clip is clearly inside the small box.",2026-06-01T03:13:22,
repair_job_vlm_0068_gpt_image_1_00,repair_job_vlm_0068,repair_vlm_068_job_0101_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0068_gpt_image_1_00.png,success,"A realistic image of exactly 5 small paper clips to the left of a tray on a cluttered desk with many office supplies.

Important generation instructions:
- Make sure that the object generated is exactly small paper clip; do not replace it with a different object category.
- Make sure that there are exactly 5 small paper clips; do not generate more or fewer, and do not add extra target-like objects.
- Make sure that the small paper clip is clearly to the left of the tray.",2026-06-01T03:13:36,
repair_job_vlm_0069_gpt_image_1_00,repair_job_vlm_0069,repair_vlm_069_job_0105_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0069_gpt_image_1_00.png,success,"A clear image of exactly 5 thumbtacks inside a food container on a lightly cluttered tabletop.

Important generation instructions:
- Make sure that there are exactly 5 thumbtacks; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:13:47,
repair_job_vlm_0070_gemini_2_5_flash_image_00,repair_job_vlm_0070,repair_vlm_070_job_0108_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0070_gemini_2_5_flash_image_00.png,success,"A clear image of exactly 5 small paper clips to the right of a marble on a clean surface with a few unrelated objects.

Important generation instructions:
- Make sure that there are exactly 5 small paper clips; do not generate more or fewer, and do not add extra target-like objects.
- Make sure that the small paper clip is clearly to the right of the marble.",2026-06-01T03:13:52,
repair_job_vlm_0071_gpt_image_1_00,repair_job_vlm_0071,repair_vlm_071_job_0109_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0071_gpt_image_1_00.png,success,"A clear image of a white speckled napkin and a black-and-white checkered sheet of paper on a lightly cluttered tabletop.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as sheet of paper, not a vague or ambiguous object-like shape.",2026-06-01T03:14:04,
repair_job_vlm_0072_gemini_2_5_flash_image_00,repair_job_vlm_0072,repair_vlm_072_job_0112_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0072_gemini_2_5_flash_image_00.png,success,"A clear image of a reflective metallic thin rubber band and a white speckled small box on a lightly cluttered tabletop.

Important generation instructions:
- Make sure that the object generated is exactly thin rubber band; do not replace it with a different object category.
- Make sure that the thin rubber band has reflective metallic material; apply this material to the correct object.",2026-06-01T03:14:09,
repair_job_vlm_0073_gemini_2_5_flash_image_00,repair_job_vlm_0073,repair_vlm_073_job_0116_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0073_gemini_2_5_flash_image_00.png,success,"A clear image of a yellow-and-green polka-dotted sheet of paper and a matte black bottle cap on a lightly cluttered tabletop.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as bottle cap, not a vague or ambiguous object-like shape.
- Make it clear and easy to judge that the bottle cap has matte black material.",2026-06-01T03:14:14,
repair_job_vlm_0074_gemini_2_5_flash_image_00,repair_job_vlm_0074,repair_vlm_074_job_0118_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0074_gemini_2_5_flash_image_00.png,success,"A clear image of a multicolored cup and a glossy white coin on a lightly cluttered tabletop.

Important generation instructions:
- Make sure that the object generated is exactly coin; do not replace it with a different object category.
- Make it clear and easy to judge that the coin has glossy white material.",2026-06-01T03:14:18,
repair_job_vlm_0075_gpt_image_1_00,repair_job_vlm_0075,repair_vlm_075_job_0119_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0075_gpt_image_1_00.png,success,"A clear image of a glossy white tray and a matte black small box on a clean surface with a few unrelated objects.

Important generation instructions:
- Make sure that the tray has glossy white material; apply this material to the correct object.",2026-06-01T03:14:31,
repair_job_vlm_0076_gpt_image_1_00,repair_job_vlm_0076,repair_vlm_076_job_0121_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0076_gpt_image_1_00.png,success,"A clear image of a plastic coin and a matte black small flat washer on a lightly cluttered tabletop.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as coin, not a vague or ambiguous object-like shape.",2026-06-01T03:14:40,
repair_job_vlm_0077_gpt_image_1_00,repair_job_vlm_0077,repair_vlm_077_job_0123_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0077_gpt_image_1_00.png,success,"A realistic image of a reflective metallic standard safety pin and a blue-and-white striped plate on a picnic blanket with many small objects.

Important generation instructions:
- Make sure that the object generated is exactly standard safety pin; do not replace it with a different object category.
- Make sure that the standard safety pin has reflective metallic material; apply this material to the correct object.",2026-06-01T03:14:54,
repair_job_vlm_0078_gpt_image_1_00,repair_job_vlm_0078,repair_vlm_078_job_0125_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0078_gpt_image_1_00.png,success,"A realistic image of a transparent glass tray and a ceramic coin on a cluttered desk with many office supplies.

Important generation instructions:
- Make sure that the object generated is exactly coin; do not replace it with a different object category.
- Make it clear and easy to judge that the coin has ceramic material.",2026-06-01T03:15:05,
repair_job_vlm_0079_gemini_2_5_flash_image_00,repair_job_vlm_0079,repair_vlm_079_job_0126_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0079_gemini_2_5_flash_image_00.png,success,"A realistic image of a plastic standard safety pin and a ceramic small paper clip on a workbench with tools.

Important generation instructions:
- Make sure that the object generated is exactly small paper clip; do not replace it with a different object category.",2026-06-01T03:15:10,
repair_job_vlm_0080_gemini_2_5_flash_image_00,repair_job_vlm_0080,repair_vlm_080_job_0128_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0080_gemini_2_5_flash_image_00.png,success,"A clear image of a white speckled index card and a glossy white coin on a lightly cluttered tabletop.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as index card, not a vague or ambiguous object-like shape.
- Make it clear and easy to judge that the object generated is clearly recognizable as coin, not a vague or ambiguous object-like shape.
- Make it clear and easy to judge that the coin has glossy white material.",2026-06-01T03:15:16,
repair_job_vlm_0081_gpt_image_1_00,repair_job_vlm_0081,repair_vlm_081_job_0137_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0081_gpt_image_1_00.png,success,"A realistic image of exactly 4 small paper clips on a cluttered desk with many office supplies.

Important generation instructions:
- Make sure that there are exactly 4 small paper clips; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:15:26,
repair_job_vlm_0082_gemini_2_5_flash_image_00,repair_job_vlm_0082,repair_vlm_082_job_0138_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0082_gemini_2_5_flash_image_00.png,success,"A clear image of exactly 5 small flat washers on a plain desk with soft shadows.

Important generation instructions:
- Make sure that there are exactly 5 small flat washers; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:15:31,
repair_job_vlm_0083_gemini_2_5_flash_image_00,repair_job_vlm_0083,repair_vlm_083_job_0142_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0083_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 6 thin rubber bands on a craft table with beads and art supplies.

Important generation instructions:
- Make sure that there are exactly 6 thin rubber bands; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:15:36,
repair_job_vlm_0084_gemini_2_5_flash_image_00,repair_job_vlm_0084,repair_vlm_084_job_0146_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0084_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 5 coins on a workbench with tools.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as coin, not a vague or ambiguous object-like shape.
- Make sure that there are exactly 5 coins; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:15:43,
repair_job_vlm_0085_gemini_2_5_flash_image_00,repair_job_vlm_0085,repair_vlm_085_job_0150_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0085_gemini_2_5_flash_image_00.png,success,"A clear image of exactly 6 small flat washers on a plain desk with soft shadows.

Important generation instructions:
- Make sure that there are exactly 6 small flat washers; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:15:47,
repair_job_vlm_0086_gpt_image_1_00,repair_job_vlm_0086,repair_vlm_086_job_0151_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0086_gpt_image_1_00.png,success,"A realistic image of exactly 6 coins on a crowded kitchen counter with utensils nearby.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as coin, not a vague or ambiguous object-like shape.
- Make sure that there are exactly 6 coins; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:16:05,
repair_job_vlm_0087_gemini_2_5_flash_image_00,repair_job_vlm_0087,repair_vlm_087_job_0152_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0087_gemini_2_5_flash_image_00.png,success,"A realistic image of exactly 5 small flat washers on a picnic blanket with many small objects.

Important generation instructions:
- Make sure that there are exactly 5 small flat washers; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:16:10,
repair_job_vlm_0088_gemini_2_5_flash_image_00,repair_job_vlm_0088,repair_vlm_088_job_0154_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0088_gemini_2_5_flash_image_00.png,success,"A clear image of exactly 5 thin rubber bands on a lightly cluttered tabletop.

Important generation instructions:
- Make sure that there are exactly 5 thin rubber bands; do not generate more or fewer, and do not add extra target-like objects.",2026-06-01T03:16:15,
repair_job_vlm_0089_gpt_image_1_00,repair_job_vlm_0089,repair_vlm_089_job_0157_gpt_image_1_00,openai,gpt-image-1,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0089_gpt_image_1_00.png,success,"A clear image of a coin outside a cup on a plain desk with soft shadows.

Important generation instructions:
- Make it clear and easy to judge that the object generated is clearly recognizable as coin, not a vague or ambiguous object-like shape.",2026-06-01T03:16:25,
repair_job_vlm_0090_gemini_2_5_flash_image_00,repair_job_vlm_0090,repair_vlm_090_job_0166_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0090_gemini_2_5_flash_image_00.png,success,"A clear image of a die inside a tray on a clean surface with a few unrelated objects.

Important generation instructions:
- Make sure that the object generated is exactly tray; do not replace it with a different object category.",2026-06-01T03:16:30,
repair_job_vlm_0091_gemini_2_5_flash_image_00,repair_job_vlm_0091,repair_vlm_091_job_0172_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0091_gemini_2_5_flash_image_00.png,success,"A realistic image of a small paper clip on top of a serving bowl on a cluttered desk with many office supplies.

Important generation instructions:
- Make sure that the small paper clip is clearly on top of the serving bowl.",2026-06-01T03:16:35,
repair_job_vlm_0092_gemini_2_5_flash_image_00,repair_job_vlm_0092,repair_vlm_092_job_0176_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0092_gemini_2_5_flash_image_00.png,success,"A clear image of a food container to the right of a small paper clip on a plain desk with soft shadows.

Important generation instructions:
- Make sure that the object generated is exactly small paper clip; do not replace it with a different object category.",2026-06-01T03:16:42,
repair_job_vlm_0093_gemini_2_5_flash_image_00,repair_job_vlm_0093,repair_vlm_093_job_0178_gemini_2_5_flash_image_00,google,gemini-2.5-flash-image,0,../data/repaired/vlm_triggered/images/repair_job_vlm_0093_gemini_2_5_flash_image_00.png,success,"A realistic image of a small flat washer on top of a serving bowl on a workbench with tools.

Important generation instructions:
- Make sure that the object generated is exactly serving bowl; do not replace it with a different object category.
- Make sure that the small flat washer is clearly on top of the serving bowl.",2026-06-01T03:16:49,
