image_id,prompt_id,provider,model_name,image_path,prompt,constraint_id,constraint_type,check_text,human_label,human_notes
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0033_gpt_image_1_00.png,A clear image of exactly 3 plastic bottle caps and one matte black button on a clean surface with a few unrelated objects.,combined_attribute_cardinality_028_identity_object_2,object_identity,The object in object_2 should be identifiable as a button.,,
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0033_gpt_image_1_00.png,A clear image of exactly 3 plastic bottle caps and one matte black button on a clean surface with a few unrelated objects.,combined_attribute_cardinality_028_cardinality,cardinality,The dominant generated object group corresponding to the requested bottle cap slot should contain exactly 3 visible instances.,,
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0033_gpt_image_1_00.png,A clear image of exactly 3 plastic bottle caps and one matte black button on a clean surface with a few unrelated objects.,combined_attribute_cardinality_028_attr_presence_object_1,attribute_presence,The visual attribute 'plastic' should be clearly present in the image.,,
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0033_gpt_image_1_00.png,A clear image of exactly 3 plastic bottle caps and one matte black button on a clean surface with a few unrelated objects.,combined_attribute_cardinality_028_attr_presence_object_2,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0033_gpt_image_1_00.png,A clear image of exactly 3 plastic bottle caps and one matte black button on a clean surface with a few unrelated objects.,combined_attribute_cardinality_028_attr_binding_object_1,attribute_binding,The bottle cap in object_1 should have the 'plastic' visual attribute.,,
job_0033_gpt_image_1_00,combined_attribute_cardinality_028,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0033_gpt_image_1_00.png,A clear image of exactly 3 plastic bottle caps and one matte black button on a clean surface with a few unrelated objects.,combined_attribute_cardinality_028_attr_binding_object_2,attribute_binding,The button in object_2 should have the 'matte black' visual attribute.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_identity_object_1,object_identity,The object in object_1 should be identifiable as a paper clip.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_identity_object_2,object_identity,The object in object_2 should be identifiable as a cup.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_cardinality,cardinality,The dominant generated object group corresponding to the requested paper clip slot should contain exactly 3 visible instances.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_attr_presence_object_1,attribute_presence,The visual attribute 'ceramic' should be clearly present in the image.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_attr_presence_object_2,attribute_presence,The visual attribute 'black-and-white checkered' should be clearly present in the image.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_attr_binding_object_1,attribute_binding,The paper clip in object_1 should have the 'ceramic' visual attribute.,,
job_0034_gemini_2_5_flash_image_00,combined_attribute_cardinality_003,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0034_gemini_2_5_flash_image_00.png,A realistic image of exactly 3 ceramic paper clips and one black-and-white checkered cup on a picnic blanket with many small objects.,combined_attribute_cardinality_003_attr_binding_object_2,attribute_binding,The cup in object_2 should have the 'black-and-white checkered' visual attribute.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_identity_object_1,object_identity,The object in object_1 should be identifiable as a paper clip.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_identity_object_2,object_identity,The object in object_2 should be identifiable as a cup.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_cardinality,cardinality,The dominant generated object group corresponding to the requested paper clip slot should contain exactly 5 visible instances.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_attr_presence_object_1,attribute_presence,The visual attribute 'ceramic' should be clearly present in the image.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_attr_presence_object_2,attribute_presence,The visual attribute 'reflective metallic' should be clearly present in the image.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_attr_binding_object_1,attribute_binding,The paper clip in object_1 should have the 'ceramic' visual attribute.,,
job_0035_gpt_image_1_00,combined_attribute_cardinality_015,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0035_gpt_image_1_00.png,A realistic image of exactly 5 ceramic paper clips and one reflective metallic cup on a picnic blanket with many small objects.,combined_attribute_cardinality_015_attr_binding_object_2,attribute_binding,The cup in object_2 should have the 'reflective metallic' visual attribute.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_identity_object_1,object_identity,The object in object_1 should be identifiable as a thumbtack.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_identity_object_2,object_identity,The object in object_2 should be identifiable as a napkin.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_cardinality,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 5 visible instances.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_attr_presence_object_1,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_attr_presence_object_2,attribute_presence,The visual attribute 'white speckled' should be clearly present in the image.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_attr_binding_object_1,attribute_binding,The thumbtack in object_1 should have the 'glossy white' visual attribute.,,
job_0036_gemini_2_5_flash_image_00,combined_attribute_cardinality_032,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0036_gemini_2_5_flash_image_00.png,A clear image of exactly 5 glossy white thumbtacks and one white speckled napkin on a plain desk with soft shadows.,combined_attribute_cardinality_032_attr_binding_object_2,attribute_binding,The napkin in object_2 should have the 'white speckled' visual attribute.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_identity_object_1,object_identity,The object in object_1 should be identifiable as a safety pin.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_identity_object_2,object_identity,The object in object_2 should be identifiable as a small box.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_attr_presence_object_1,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_attr_presence_object_2,attribute_presence,The visual attribute 'transparent glass' should be clearly present in the image.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_attr_binding_object_1,attribute_binding,The safety pin in object_1 should have the 'glossy white' visual attribute.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_attr_binding_object_2,attribute_binding,The small box in object_2 should have the 'transparent glass' visual attribute.,,
job_0037_gpt_image_1_00,combined_spatial_attribute_003,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0037_gpt_image_1_00.png,A realistic image of a glossy white safety pin inside a transparent glass small box on a crowded kitchen counter with utensils nearby.,combined_spatial_attribute_003_spatial,spatial_relation,The subject object for object_1 should be inside the subject object for object_2.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_identity_object_1,object_identity,The object in object_1 should be identifiable as a rubber band.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_identity_object_2,object_identity,The object in object_2 should be identifiable as a cutting board.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_attr_presence_object_1,attribute_presence,The visual attribute 'ceramic' should be clearly present in the image.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_attr_presence_object_2,attribute_presence,The visual attribute 'yellow-and-green polka-dotted' should be clearly present in the image.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_attr_binding_object_1,attribute_binding,The rubber band in object_1 should have the 'ceramic' visual attribute.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_attr_binding_object_2,attribute_binding,The cutting board in object_2 should have the 'yellow-and-green polka-dotted' visual attribute.,,
job_0038_gemini_2_5_flash_image_00,combined_spatial_attribute_013,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0038_gemini_2_5_flash_image_00.png,A realistic image of a ceramic rubber band on top of a yellow-and-green polka-dotted cutting board on a workbench with tools.,combined_spatial_attribute_013_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_identity_object_1,object_identity,The object in object_1 should be identifiable as a button.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_identity_object_2,object_identity,The object in object_2 should be identifiable as a serving bowl.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_attr_presence_object_1,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_attr_presence_object_2,attribute_presence,The visual attribute 'multicolored' should be clearly present in the image.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_attr_binding_object_1,attribute_binding,The button in object_1 should have the 'matte black' visual attribute.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_attr_binding_object_2,attribute_binding,The serving bowl in object_2 should have the 'multicolored' visual attribute.,,
job_0039_gpt_image_1_00,combined_spatial_attribute_017,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0039_gpt_image_1_00.png,A clear image of a matte black button on top of a multicolored serving bowl on a plain desk with soft shadows.,combined_spatial_attribute_017_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_identity_object_1,object_identity,The object in object_1 should be identifiable as a die.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_identity_object_2,object_identity,The object in object_2 should be identifiable as a small box.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_attr_presence_object_1,attribute_presence,The visual attribute 'ceramic' should be clearly present in the image.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_attr_presence_object_2,attribute_presence,The visual attribute 'yellow-and-green polka-dotted' should be clearly present in the image.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_attr_binding_object_1,attribute_binding,The die in object_1 should have the 'ceramic' visual attribute.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_attr_binding_object_2,attribute_binding,The small box in object_2 should have the 'yellow-and-green polka-dotted' visual attribute.,,
job_0040_gemini_2_5_flash_image_00,combined_spatial_attribute_001,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0040_gemini_2_5_flash_image_00.png,A realistic image of a ceramic die inside a yellow-and-green polka-dotted small box on a workbench with tools.,combined_spatial_attribute_001_spatial,spatial_relation,The subject object for object_1 should be inside the subject object for object_2.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_identity_object_1,object_identity,The object in object_1 should be identifiable as a marble.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_identity_object_2,object_identity,The object in object_2 should be identifiable as a tray.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_attr_presence_object_1,attribute_presence,The visual attribute 'transparent glass' should be clearly present in the image.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_attr_presence_object_2,attribute_presence,The visual attribute 'multicolored' should be clearly present in the image.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_attr_binding_object_1,attribute_binding,The marble in object_1 should have the 'transparent glass' visual attribute.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_attr_binding_object_2,attribute_binding,The tray in object_2 should have the 'multicolored' visual attribute.,,
job_0041_gpt_image_1_00,combined_spatial_attribute_022,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0041_gpt_image_1_00.png,A realistic image of a transparent glass marble outside a multicolored tray on a craft table with beads and art supplies.,combined_spatial_attribute_022_spatial,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_identity_object_1,object_identity,The object in object_1 should be identifiable as a safety pin.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_identity_object_2,object_identity,The object in object_2 should be identifiable as a small box.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_attr_presence_object_1,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_attr_presence_object_2,attribute_presence,The visual attribute 'reflective metallic' should be clearly present in the image.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_attr_binding_object_1,attribute_binding,The safety pin in object_1 should have the 'glossy white' visual attribute.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_attr_binding_object_2,attribute_binding,The small box in object_2 should have the 'reflective metallic' visual attribute.,,
job_0042_gemini_2_5_flash_image_00,combined_spatial_attribute_016,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0042_gemini_2_5_flash_image_00.png,A clear image of a glossy white safety pin on top of a reflective metallic small box on a lightly cluttered tabletop.,combined_spatial_attribute_016_spatial,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_identity_object_1,object_identity,The object in object_1 should be identifiable as a notebook.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_identity_object_2,object_identity,The object in object_2 should be identifiable as a flat washer.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_attr_presence_object_1,attribute_presence,The visual attribute 'red-and-white striped' should be clearly present in the image.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_attr_presence_object_2,attribute_presence,The visual attribute 'ceramic' should be clearly present in the image.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_attr_binding_object_1,attribute_binding,The notebook in object_1 should have the 'red-and-white striped' visual attribute.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_attr_binding_object_2,attribute_binding,The flat washer in object_2 should have the 'ceramic' visual attribute.,,
job_0043_gpt_image_1_00,combined_spatial_attribute_036,openai,gpt-image-1,../data/images/openai_gpt_image_1/job_0043_gpt_image_1_00.png,A realistic image of a red-and-white striped notebook under a ceramic flat washer on a cluttered desk with many office supplies.,combined_spatial_attribute_036_spatial,spatial_relation,The subject object for object_1 should be under the subject object for object_2.,,
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0044_gemini_2_5_flash_image_00.png,A realistic image of a transparent glass marble outside a matte black food container on a craft table with beads and art supplies.,combined_spatial_attribute_021_identity_object_1,object_identity,The object in object_1 should be identifiable as a marble.,,
job_0044_gemini_2_5_flash_image_00,combined_spatial_attribute_021,google,gemini-2.5-flash-image,../data/images/google_gemini_25_flash_image/job_0044_gemini_2_5_flash_image_00.png,A realistic image of a transparent glass marble outside a matte black food container on a craft table with beads and art supplies.,combined_spatial_attribute_021_identity_object_2,object_identity,The object in object_2 should be identifiable as a food container.,,
